date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2011-10-24,3.368668938343717,6.609709887691859,67.0,189.70614013461636,0,-0.3429428652571359,-1.7427664099193312,0.4503848265516926,0.0028526746412328675,3,3.0,-0.6464185228472225,-1.2012764444158501
2011-10-25,2.560596149945013,6.48317508338727,94.0,186.7153232554096,0,-0.23473883478086272,-2.366791644563046,0.4589513571334255,0.0057096026114828845,3,3.0,-0.6161314070849399,-1.1455462740886464
2011-10-26,-17.47185854283225,5.734580282567908,72.0,183.13046940367803,-1,-0.49166681780011223,-2.975822748147306,0.4620684884271659,0.00441336695261165,3,3.0,-0.499812940709633,-0.9497990447264969
2011-10-27,-2.95720561320627,5.462961973324965,94.0,180.3451422348131,0,-0.3816425635215278,-2.880574958506122,0.466822988796676,0.004583933661060868,3,3.0,-0.5061479258990083,-0.9617436280217422
2011-10-28,1.8580447121146333,5.350308308912142,17.0,175.24060653997518,0,-0.24714811396717512,-3.9925553266720213,0.4723304418871938,0.005045693375789339,3,3.0,-0.5392586235437639,-1.0239263488887533
2011-10-31,-0.2149602171407423,5.176393667472989,40.0,171.01433758560094,0,-0.21053137770316419,-4.109412140523128,0.4780274959804386,0.00537137373451706,3,3.0,-0.5411611448717722,-1.027495253955483
2011-11-01,24.364694846031625,5.7760280793029475,356.0,176.79513953605093,0,0.19455151706339718,0.8356949049634279,0.4792574600625412,0.003300668908309845,2,2.0,-2.9111436461139006,-3.005994063188636
2011-11-02,-16.85209925800791,5.068899100011982,377.0,183.05154142554935,-1,-0.25628873111378425,3.546048397230924,0.4801227473917551,0.002082978118761858,0,2.0,-2.9375415528052105,-3.0323159768745285
2011-11-03,-18.79934903451204,4.323016345808106,322.0,187.39368075600095,-1,-0.5010857426588302,3.944093863841263,0.4622397953373582,-0.007899986967817513,0,2.0,-2.9245918968219766,-3.019400030702056
2011-11-04,-4.884890184162941,4.03526926674651,43.0,182.8813782323759,0,-0.39441641086021306,-0.2841043298918877,0.4636907929737429,-0.0032244946657164182,0,2.0,-2.911382809491219,-3.0062293911911104
2011-11-10,1.207105075028494,3.9468891357553217,338.0,187.7288351626142,0,-0.24139827092570054,2.2816763001731966,0.462689450212886,-0.002112918713286656,0,2.0,-2.7373006199739995,-2.833127380899511
2011-11-11,-17.739622166633126,3.2691856575556817,136.0,186.1123090637825,-1,-0.4595508745626703,0.332575100670756,0.46243021291097425,-0.0011860780075991985,0,2.0,-2.9539757107903952,-3.0479987081147795
2011-11-14,0.1269938985917633,3.1709921650880593,241.0,187.82754940553932,0,-0.27887218351514637,1.0239077212137835,0.46487220844965843,0.0006279587655424922,0,2.0,-2.9659057188827265,-3.0598799183383143
2011-11-15,-13.289181549651856,2.656611736502436,128.0,185.95793848661623,0,-0.39662630605038474,-0.4228515988546516,0.4558483828224897,-0.004197933430813127,0,2.0,-3.6320043807964715,-3.6514416825142484
2011-11-16,15.467072874744645,3.056938647072506,113.0,183.67800290890946,0,0.0018503022598425067,-1.3513935882807089,0.4653206733837906,0.002637178565243881,0,2.0,-3.633460191576448,-3.6528297714301745
2011-11-17,12.15461870802892,3.341241148977394,79.0,180.40681531800604,0,0.14307640208236533,-2.3112905895920663,0.4532888381269164,-0.00469732834581515,0,2.0,-3.607830074347649,-3.6283677105457017
2011-11-18,8.875465325966843,3.5141856545083145,91.0,177.61285233931835,0,0.1580104538066429,-2.552626784139877,0.43179422876837714,-0.0130959688521772,0,2.0,-3.611562839531984,-3.631933990281877
2011-11-21,15.238694831187786,3.880576566279549,128.0,176.06245070371466,0,0.2622006827889387,-2.051514209871784,0.41543738296310173,-0.014726407328726305,0,2.0,-3.5902260148545913,-3.611577140746139
